1900	6.6257705826341695
1901	6.762063630320437
1902	8.058783039813607
1903	8.47441589987606
1904	6.403524462099509
1905	6.223877590780743
1906	6.342646019419217
1907	6.532403671656962
1908	7.186516578653298
1909	6.947544413532691
1910	8.247433749915801
1911	11.341711131061833
1912	13.246820646184423
1913	16.27835562161365
1914	20.55518573558996
1915	23.264382588881016
1916	23.818509690915455
1917	24.189045036138474
1918	27.838816625311825
1919	27.126147118484422
1920	26.450849752503377
1921	23.77567956656996
1922	24.557955180762107
1923	24.63587610622791
1924	22.41572390748433
1925	17.753004779297246
1926	19.40475272632146
1927	17.947000475310343
1928	18.39973760906466
1929	17.325353005006786
1930	17.314931942722165
1931	17.614188034475987
1932	23.08037401721354
1933	19.442079489957763
1934	19.27283827256824
1935	18.45691370548661
1936	18.1363161473779
1937	19.781560632855317
1938	20.58819324631572
1939	20.846682050373158
1940	21.962168102826347
1941	23.543807011412618
1942	23.420271398306188
1943	24.272676050822554
1944	23.35376403551959
1945	21.484402453568467
1946	20.34112099176866
1947	20.492861823756122
1948	19.377648337933476
1949	19.939287771328264
1950	19.514039799467042
1951	18.57959558315262
1952	19.12511293213424
1953	16.691739602535417
1954	16.892488832947027
1955	15.770147232002474
1956	15.527191510598312
1957	15.79004969480916
1958	15.857490891026863
1959	15.719506676193118
1960	17.117199612441222
1961	16.941414115564417
1962	17.046217913165567
1963	16.69497807230251
1964	16.06650952218223
1965	16.262938837735195
1966	16.407991735194805
1967	16.166951740089004
1968	16.74788965829671
1969	18.354456318895302
1970	18.596989519344685
1971	19.044221950695878
1972	18.707279680448384
1973	18.708877187443367
1974	19.61958939098954
1975	20.424248892370578
1976	20.92524666820595
1977	21.891093375533604
1978	22.886419731317897
1979	25.55902175923282
1980	27.259070783562006
1981	27.665085349037128
1982	27.78875649999407
1983	26.7445197627385
1984	27.456691069152495
1985	27.546341503333707
1986	27.35882006519164
1987	28.943078960001255
1988	29.750153019462047
1989	30.49171371802095
1990	32.76845814158187
1991	33.69587524189033
1992	35.237623516764096
1993	36.59904378289202
1994	35.852788655582515
1995	36.2134776678259
1996	36.00895635876314
1997	35.50166765873906
1998	35.90255851180674
1999	36.08003478108082
2000	34.41352343582335
