1900	0.0004600634092798378
1901	0.00037453726224405355
1902	0.00031782032177809225
1903	0.00040177441039061036
1904	0.0004062954199477961
1905	0.0005286705621191458
1906	0.00025590093015733894
1907	0.00025801799301021245
1908	0.00037522553391983844
1909	0.0003721206698869211
1910	0.00024203909616001804
1911	0.00024182652042368301
1912	0.00012493952177598878
1913	0.00012503678141212487
1914	0.001193460259455725
1915	0.0012462408492349274
1916	0.0013483126750808046
1917	0.001981841540414294
1918	0.002201511504782347
1919	0.002337147123118609
1920	0.0022561668325322185
1921	0.0013218695900187602
1922	0.0012922474940905094
1923	0.0011599320430762854
1924	0.0005643303178159097
1925	0.00043840755865555837
1926	0.0002399932409718031
1927	0.00024156954245062242
1928	0.00024196555306529605
1929	0.00011581300822933071
1930	0.00011372548630338908
1931	0.00011155158185367993
1932	0.0
1933	0.00022267741389075488
1934	0.00021698939787736737
1935	0.00021753305053982816
1936	0.0002194467622394834
1937	0.00022623977382798258
1938	0.00022860485330429038
1939	0.00022964844987711076
1940	0.00015600963233865323
1941	0.00015905669658258925
1942	0.0007661795564372949
1943	0.0009626827512355266
1944	0.0009399762578442582
1945	0.000953717722292851
1946	0.0009628242768108431
1947	0.0008292770971217251
1948	0.000948449662095046
1949	0.00034392623645586247
1950	0.00020160467854438767
1951	0.00020703599105589346
1952	0.0005053742767388817
1953	0.0005199421692550793
1954	0.0007214972518855406
1955	0.0006269798723319813
1956	0.0006462865425706875
1957	0.0005469551914618969
1958	0.0005851953311100175
1959	0.00022793430942513973
1960	0.00023912222638421937
1961	0.0
1962	0.0
1963	0.0001538075113393995
1964	0.00015642406818143777
1965	0.0003697728296170934
1966	0.0003737080209936317
1967	0.0003804381551505866
1968	0.0003831335818612679
1969	0.00045196607694397386
1970	0.0003566455939840511
1971	0.0003657392002988866
1972	0.00014845328635653776
1973	0.001103481676825057
1974	0.0016924636441752597
1975	0.0023064315534643658
1976	0.009185118138036056
1977	0.00965264056146368
1978	0.011395876082257016
1979	0.012264788186142886
1980	0.012569730812556128
1981	0.014873197578511646
1982	0.016000069562826222
1983	0.010818682310653506
1984	0.012528942911701778
1985	0.01694488747451678
1986	0.018204732453910508
1987	0.018541585301150288
1988	0.018213374002224635
1989	0.018450064922246222
1990	0.01782741514305677
1991	0.016200488238973118
1992	0.010014583670566226
1993	0.00934932219412069
1994	0.008933363184454606
1995	0.00708093257391226
1996	0.005862288863151482
1997	0.005206601210405961
1998	0.005583841713948673
1999	0.006698904648258258
2000	0.0056812101185701675
