1900	1.8017671398242125
1901	1.8386469079606855
1902	1.8256920878880614
1903	1.8644365179386357
1904	1.878602344243792
1905	1.9490117568774448
1906	1.953458869602917
1907	1.9485676519589181
1908	1.9364125794809148
1909	1.9724145647596665
1910	1.964246942001265
1911	2.008546851075419
1912	2.008407542126624
1913	2.0173710095848345
1914	2.0564830169961708
1915	2.1075422409082076
1916	2.153711995103474
1917	2.1786716503078147
1918	2.2041376088857145
1919	2.230947914424816
1920	2.2718597758844203
1921	2.259356930885627
1922	2.247975130254198
1923	2.2234030480950375
1924	2.224019577746248
1925	2.1780346946998246
1926	2.177636177868373
1927	2.1969502924942095
1928	2.2686350982857166
1929	2.318323600003699
1930	2.3300562466563646
1931	2.3561655469341924
1932	2.405654660367153
1933	2.423888977567569
1934	2.429780949731481
1935	2.429900406419974
1936	2.4346688564572294
1937	2.543479099317998
1938	2.580187363372847
1939	2.599488910085322
1940	2.6630556178925415
1941	2.7113808681117058
1942	2.7528377721493946
1943	2.749066216908601
1944	2.7145779726388874
1945	2.7042007676287407
1946	2.733135640292428
1947	2.689160379834266
1948	2.6848673593574874
1949	2.6646188603054535
1950	2.674811290572387
1951	2.6328128184841244
1952	2.645838592311928
1953	2.6425733206893764
1954	2.6900460248399414
1955	2.6932013237703227
1956	2.694655190898008
1957	2.718232275259386
1958	2.7506243820564795
1959	2.7505695005216864
1960	2.7551649322698144
1961	2.734775522719219
1962	2.7099115664213187
1963	2.7118297259452744
1964	2.684019499932522
1965	2.6727862411563703
1966	2.6744692584479988
1967	2.6655569926519176
1968	2.661971566631423
1969	2.653192687494797
1970	2.648648703898912
1971	2.6804321214572195
1972	2.697746211783305
1973	2.7321021988659187
1974	2.7407656699110072
1975	2.7704840158147794
1976	2.8149807639450755
1977	2.8046078129167684
1978	2.793553759140524
1979	2.8071630457204537
1980	2.776879536607069
1981	2.7950486002847965
1982	2.7460264979805125
1983	2.735646777720838
1984	2.717816097816662
1985	2.70714569533192
1986	2.648921501986828
1987	2.648846578410737
1988	2.6644940257365097
1989	2.6761576625539614
1990	2.6733515643810324
1991	2.673827347075938
1992	2.672895865444125
1993	2.719907055666609
1994	2.718147762162358
1995	2.700299257691553
1996	2.7167775560242315
1997	2.7418569280107565
1998	2.7718129482613096
1999	2.792330941545566
2000	2.806231513417449
