1900	4.937679558389324
1901	5.606675092478655
1902	5.453694408593254
1903	5.169281122329711
1904	5.410877848679577
1905	5.5071905948189706
1906	5.898551327760785
1907	6.45841330634346
1908	5.916575510238343
1909	6.0878048695145015
1910	6.711408065274671
1911	6.871400012762504
1912	6.519909451509081
1913	6.826554485446435
1914	6.84553038172946
1915	7.44024152538909
1916	7.562024173499016
1917	7.084420679347301
1918	7.1599505073985
1919	7.222615938386741
1920	6.231285353957437
1921	6.186555454433381
1922	5.573500179816857
1923	5.675902578771049
1924	5.722987366073785
1925	5.533157968385897
1926	5.429384239661368
1927	5.403913202683281
1928	5.332811164531901
1929	5.479466379561276
1930	5.379557289986493
1931	5.34595179891718
1932	5.334034447053393
1933	5.527221821534927
1934	5.717261047617954
1935	5.995794436670431
1936	6.2972819110705
1937	5.795750211797689
1938	5.86938453378555
1939	6.385722115356048
1940	6.45254615378408
1941	5.454963673579635
1942	5.001432411143551
1943	5.08147580757561
1944	5.450296741044452
1945	5.874131503778491
1946	5.598614463835687
1947	5.27492597714659
1948	6.223460867627758
1949	6.852251436698671
1950	6.6164109623121625
1951	7.002607130098997
1952	6.572208703389075
1953	6.498242419466433
1954	6.936899091289615
1955	7.361813492718799
1956	7.970939031995823
1957	9.371071534784878
1958	9.607369034926144
1959	9.94924152353683
1960	10.942131538764782
1961	11.156184490374555
1962	10.887469807600487
1963	10.749889312138345
1964	9.27299981330089
1965	9.161209390150985
1966	9.477515871543595
1967	9.42320872532885
1968	9.780212711033672
1969	10.621659214505971
1970	10.75603326668086
1971	11.14608200010951
1972	12.562248292681259
1973	12.43957663722576
1974	12.25905319812252
1975	12.051308027581412
1976	11.455009378372017
1977	11.310408969298223
1978	11.234837229101192
1979	11.001789442895511
1980	11.278191422716043
1981	11.127134682740746
1982	11.561517962537883
1983	11.877638667619024
1984	12.045341189267424
1985	12.728398790081549
1986	12.253593907061214
1987	12.30741596465923
1988	12.988066938518758
1989	12.981872076779815
1990	13.007164162613366
1991	12.977577243774496
1992	12.8789453952009
1993	12.873900373073054
1994	12.656828391352178
1995	12.403033731767502
1996	12.302789398256309
1997	12.222184438254098
1998	12.354536403797704
1999	12.269472844566188
2000	12.153376925024673
